order_id,audit_date,week_number,country,state,city,address_type,pid,call_attempt,quality_of_validation,validation_status,defect_category,deepdive_attribute,gam_defect,grok_comment_defect,overall_audit,delivery_outcome,delivery_success,auditor,resolution_time_hrs
ORD14642,2026-04-20,17,US,GA,Edmonton,Single-Residential,USC4873384291,Yes,Deep Dive Defect leading to GAM Defect,Fail,Multi-Residential,Incorrect BH + AB,No GAM defect,No GROK defect,Fail,Delivered,1,Riya Singh,2.6
ORD10998,2026-04-20,17,US,ON,Calgary,Single-Residential,USC4900022559,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10997,2026-04-20,17,US,BC,Edmonton,Multi-Residential,USC5298406577,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14569,2026-04-20,17,Canada,PA,Toronto,Single-Residential,USC5215673951,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD13767,2026-04-20,17,US,WA,Toronto,Single-Residential,USC5055482127,Yes,Correct Validation but incorrect GROK comment,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD13094,2026-04-20,17,US,CA,Montreal,Mixed,USC4965985674,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD10968,2026-04-20,17,US,CA,Montreal,Multi-Commercial,USC5176369391,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14856,2026-04-20,17,US,TX,Toronto,Single-Residential,USC5220774625,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD13798,2026-04-20,17,US,OH,Columbus,Single-Residential,USC4807459472,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD11235,2026-04-20,17,US,CA,Houston,Multi-Residential,USC4734354201,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13041,2026-04-20,17,US,PA,Charlotte,Multi-Residential,USC5239507989,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD13839,2026-04-20,17,US,WA,Vancouver,Single-Residential,USC5373466190,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD12203,2026-04-20,17,US,IL,Calgary,Single-Residential,USC5376192690,No,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11228,2026-04-20,17,US,TX,Miami,Mixed,USC5048408795,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10344,2026-04-20,17,Canada,NY,Miami,Single-Residential,USC4803045758,No,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10846,2026-04-20,17,Canada,CA,Columbus,Multi-Residential,USC5063074483,Yes,Deep Dive Defect - Wrong validation,Fail,Multi-Commercial,Incorrect AB,Incorrect AB,No GROK defect,Fail,Returned,0,Harini AB,5.0
ORD11535,2026-04-20,17,Canada,OH,Chicago,Single-Residential,USC4700554324,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10779,2026-04-20,17,US,BC,New York,Single-Residential,USC5233091867,No,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD11750,2026-04-20,17,Canada,CA,Calgary,Single-Commercial,USC4956518195,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14039,2026-04-20,17,US,BC,Philadelphia,Multi-Residential,USC4874083975,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14762,2026-04-20,17,Canada,CA,Columbus,Single-Commercial,USC5030533745,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD10059,2026-04-20,17,US,IL,Houston,Single-Residential,USC5329932814,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD12724,2026-04-20,17,Canada,PA,Chicago,Single-Residential,USC4787989759,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD14177,2026-04-20,17,Canada,WA,Miami,Single-Residential,USC5194545533,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12077,2026-04-20,17,US,CA,Seattle,Single-Residential,USC5180946266,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12076,2026-04-20,17,US,GA,Calgary,Single-Commercial,USC5086198032,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD11158,2026-04-20,17,Canada,PA,Columbus,Single-Residential,USC4750573349,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14217,2026-04-20,17,US,AB,Philadelphia,Mixed,USC4863122436,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD12472,2026-04-20,17,US,ON,Atlanta,Multi-Residential,USC4790664279,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10615,2026-04-20,17,Canada,TX,Atlanta,Single-Commercial,USC5385466555,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10215,2026-04-20,17,US,TX,Columbus,Mixed,USC5359111262,Yes,Deep Dive Defect - Wrong validation,Fail,Multi-Residential,Incorrect BH,No GAM defect,Entire comment wrong - wrong PID identification,Fail,Delivered,1,Riya Singh,4.3
ORD10591,2026-04-20,17,Canada,WA,Los Angeles,Multi-Residential,USC5107181996,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10473,2026-04-20,17,Canada,PA,Vancouver,Multi-Residential,USC5322879633,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD12597,2026-04-20,17,US,GA,Toronto,Single-Residential,USC5393856228,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD10475,2026-04-20,17,US,ON,Edmonton,Single-Commercial,USC5018751596,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Failed,0,Harini AB,0.0
ORD11964,2026-04-20,17,Canada,CA,Atlanta,Single-Commercial,USC4975887107,No,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10481,2026-04-20,17,Canada,WA,Calgary,Single-Residential,USC5276089042,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14309,2026-04-20,17,US,FL,Atlanta,Single-Commercial,USC5155888765,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD12035,2026-04-20,17,US,CA,Calgary,Multi-Residential,USC4963727312,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD11982,2026-04-20,17,US,IL,Calgary,Single-Commercial,USC5072711897,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10553,2026-04-20,17,US,NC,Atlanta,Single-Commercial,USC5181284644,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14344,2026-04-20,17,US,PA,Columbus,Single-Commercial,USC5281777356,Yes,Deep Dive Defect - Wrong validation,Fail,Mixed,Incorrect AT,No GAM defect,No GROK defect,Fail,Delivered,1,Harini AB,1.3
ORD12002,2026-04-20,17,Canada,NC,Seattle,Single-Residential,USC5222349007,Non-Controllable,GAM defect - Wrong updates,Fail,Multi-Residential,Incorrect AB,No GAM defect,No GROK defect,Fail,Delivered,1,Riya Singh,1.4
ORD12112,2026-04-20,17,US,NY,Edmonton,Multi-Residential,USC4790011419,Non-Controllable,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD14124,2026-04-20,17,Canada,TX,Charlotte,Multi-Residential,USC4713208123,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13682,2026-04-20,17,US,NY,Calgary,Single-Residential,USC4953015381,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD14043,2026-04-20,17,US,QC,Edmonton,Multi-Commercial,USC5076906046,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD13312,2026-04-20,17,Canada,ON,Columbus,Single-Residential,USC4941116280,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD12149,2026-04-20,17,US,CA,New York,Single-Residential,USC4834183015,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD11754,2026-04-20,17,Canada,CA,Houston,Single-Residential,USC5076066872,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD14097,2026-04-20,17,US,BC,Edmonton,Single-Residential,USC5108785133,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD11791,2026-04-20,17,US,ON,Seattle,Single-Residential,USC4827551865,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD14114,2026-04-21,17,US,TX,Chicago,Multi-Residential,USC5222211149,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD11515,2026-04-21,17,US,TX,Edmonton,Single-Residential,USC5170133653,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12046,2026-04-21,17,US,ON,Chicago,Multi-Residential,USC4922573284,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD11173,2026-04-21,17,Canada,GA,New York,Mixed,USC5126163975,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD13759,2026-04-21,17,US,TX,Seattle,Multi-Residential,USC4890148816,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD11723,2026-04-21,17,US,NY,Los Angeles,Mixed,USC5270327449,Non-Controllable,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD13119,2026-04-21,17,US,PA,Charlotte,Single-Residential,USC4727863233,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD10168,2026-04-21,17,Canada,AB,Chicago,Multi-Residential,USC5269183364,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13302,2026-04-21,17,US,NY,New York,Multi-Residential,USC5348186707,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13541,2026-04-21,17,US,IL,Los Angeles,Single-Residential,USC4913309302,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Kiran Nukala,0.0
ORD11949,2026-04-21,17,US,TX,Philadelphia,Single-Commercial,USC5069436080,Non-Controllable,GAM defect - Wrong updates,Fail,Incorrect BH,Incorrect BH,No GAM defect,Entire comment wrong - wrong PID identification,Fail,Delivered,1,Priya M,0.5
ORD14425,2026-04-21,17,Canada,IL,Chicago,Multi-Commercial,USC4757699499,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD14566,2026-04-21,17,US,AB,Charlotte,Single-Residential,USC5129492361,Yes,Deep Dive Defect - Wrong validation,Fail,Mixed,Incorrect AT,No GAM defect,Entire comment wrong - wrong PID identification,Fail,Delivered,1,Riya Singh,0.7
ORD13122,2026-04-21,17,Canada,ON,Chicago,Single-Residential,USC5322481170,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD12494,2026-04-21,17,Canada,CA,Houston,Multi-Residential,USC5178008993,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD11322,2026-04-21,17,Canada,IL,Calgary,Single-Commercial,USC4945023989,Non-Controllable,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Returned,0,Riya Singh,0.0
ORD12573,2026-04-21,17,Canada,PA,Columbus,Single-Residential,USC4913002793,No,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD10241,2026-04-21,17,Canada,QC,Philadelphia,Single-Commercial,USC5154367106,Non-Controllable,Correct Validation but incorrect GROK comment,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Returned,0,Priya M,0.0
ORD13680,2026-04-21,17,US,IL,Edmonton,Single-Residential,USC4886932976,Yes,Deep Dive Defect - Wrong validation,Fail,Multi-Commercial,Incorrect AT,No GAM defect,Entire comment wrong - wrong PID identification,Fail,Delivered,1,Priya M,7.4
ORD13207,2026-04-21,17,US,CA,Los Angeles,Single-Commercial,USC5201512848,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD13459,2026-04-21,17,US,WA,Miami,Single-Residential,USC5179223094,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Riya Singh,0.0
ORD11742,2026-04-21,17,US,FL,Los Angeles,Single-Residential,USC4724315670,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12025,2026-04-21,17,US,NY,Miami,Single-Residential,USC5326947142,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD10544,2026-04-21,17,Canada,IL,Philadelphia,Single-Residential,USC5105445943,Non-Controllable,Successful Validation,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD12637,2026-04-21,17,US,NY,Vancouver,Single-Commercial,USC4823001602,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Priya M,0.0
ORD10114,2026-04-21,17,US,BC,Montreal,Multi-Residential,USC5166865675,Non-Controllable,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD13305,2026-04-21,17,US,CA,New York,Multi-Commercial,USC4812315886,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Ganesh B,0.0
ORD14852,2026-04-21,17,US,CA,Los Angeles,Multi-Residential,USC4936361930,No,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
ORD11021,2026-04-21,17,US,TX,New York,Single-Residential,USC5145654799,Yes,Correct Validation but not SV,Pass,No defect observed,No defect - no impact on GAM,No GAM defect,No GROK defect,Pass,Delivered,1,Harini AB,0.0
